symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2019-11-15 00:00:00+00:00,204.19,211.78,200.64,209.7,26355409,50.8096933053,52.6983537303,49.9263277574,52.1807761698,105421636,0.0,1.0
NVDA,2019-11-18 00:00:00+00:00,212.28,213.35,203.77,203.89,14382963,52.8227714131,53.0890252543,50.7051824517,50.7350426956,57531852,0.0,1.0
NVDA,2019-11-19 00:00:00+00:00,207.99,211.98,205.65,211.03,10384506,51.7552676946,52.7481208035,51.1729929391,52.5117272061,41538024,0.0,1.0
NVDA,2019-11-20 00:00:00+00:00,211.18,214.55,206.56,207.07,11825438,52.549052511,53.3876276931,51.3994331218,51.5263391583,47301752,0.0,1.0
NVDA,2019-11-21 00:00:00+00:00,210.18,213.24,209.31,211.0,7209730,52.3002171453,53.0616533641,52.0837303773,52.5042621451,28838920,0.0,1.0
NVDA,2019-11-22 00:00:00+00:00,210.89,212.96,209.94,211.09,5602470,52.4768902549,52.9919794618,52.2404966576,52.5266573281,22409880,0.0,1.0
NVDA,2019-11-25 00:00:00+00:00,221.21,221.41,215.52,216.04,12683686,55.0448712281,55.0946383012,53.6289979977,53.7583923879,50734744,0.0,1.0
NVDA,2019-11-26 00:00:00+00:00,217.0,220.69,216.74,220.5,9642023,53.9972743389,54.915476838,53.9325771438,54.8681981185,38568092,0.0,1.0
NVDA,2019-11-27 00:00:00+00:00,218.24,220.05,217.18,218.67,5410718,54.3456438507,54.7963660619,54.0816849867,54.4527215031,21642872,0.16,1.0
NVDA,2019-11-29 00:00:00+00:00,216.74,218.14,215.78,217.0,3538924,53.9721171564,54.3207420711,53.733060072,54.0368617834,14155696,0.0,1.0
NVDA,2019-12-02 00:00:00+00:00,209.25,217.0,208.64,216.46,9346742,52.1069738625,54.0368617834,51.9550730068,53.9023921734,37386968,0.0,1.0
NVDA,2019-12-03 00:00:00+00:00,207.66,207.82,200.37,201.87,11853653,51.7110355665,51.7508784139,49.895695832,50.2692225263,47414612,0.0,1.0
NVDA,2019-12-04 00:00:00+00:00,209.42,211.92,208.27,211.02,6840459,52.1493068879,52.7718513785,51.8629364222,52.5477353619,27361836,0.0,1.0
NVDA,2019-12-05 00:00:00+00:00,208.74,210.93,207.51,210.3,4628444,51.9799747865,52.5253237602,51.6736828971,52.3684425486,18513776,0.0,1.0
NVDA,2019-12-06 00:00:00+00:00,212.17,213.49,211.12,211.52,5810457,52.8341058276,53.1628093186,52.5726371415,52.67224426,23241828,0.0,1.0
NVDA,2019-12-09 00:00:00+00:00,212.17,214.37,210.9,211.25,5378320,52.8341058276,53.3819449793,52.5178532263,52.605009455,21513280,0.0,1.0
NVDA,2019-12-10 00:00:00+00:00,213.98,216.06,211.26,213.38,6417228,53.2848280387,53.8027850549,52.607499633,53.135417361,25668912,0.0,1.0
NVDA,2019-12-11 00:00:00+00:00,217.34,217.56,214.3,214.4,5850247,54.1215278341,54.1763117493,53.3645137335,53.3894155132,23400988,0.0,1.0
NVDA,2019-12-12 00:00:00+00:00,224.07,224.8,215.82,216.18,10152084,55.7974176028,55.979200594,53.7430207838,53.8326671905,40608336,0.0,1.0
NVDA,2019-12-13 00:00:00+00:00,223.99,228.98,221.82,224.19,11374183,55.7774961791,57.0200949823,55.2371275612,55.8272997383,45496732,0.0,1.0
NVDA,2019-12-16 00:00:00+00:00,225.15,228.06,224.77,225.9,8032684,56.0663568227,56.7909986098,55.9717300601,56.2531201699,32130736,0.0,1.0
NVDA,2019-12-17 00:00:00+00:00,228.29,229.2,225.52,225.9,8081598,56.8482727029,57.0748788975,56.1584934073,56.2531201699,32326392,0.0,1.0
NVDA,2019-12-18 00:00:00+00:00,229.51,231.94,229.35,229.69,8606969,57.1520744143,57.7571876592,57.1122315669,57.1968976176,34427876,0.0,1.0
NVDA,2019-12-19 00:00:00+00:00,235.46,236.0,230.7,230.9,11327674,58.6337303019,58.7681999119,57.4484055918,57.4982091511,45310696,0.0,1.0
NVDA,2019-12-20 00:00:00+00:00,239.37,240.39,237.36,238.13,15084607,59.6073898852,59.8613880374,59.1068641148,59.2986078179,60338428,0.0,1.0
NVDA,2019-12-23 00:00:00+00:00,238.82,241.81,238.39,240.52,8884815,59.4704300973,60.214993308,59.3633524449,59.8937603509,35539260,0.0,1.0
NVDA,2019-12-24 00:00:00+00:00,238.62,239.31,236.82,238.2,3471597,59.420626538,59.5924488174,58.9723945048,59.3160390636,13886388,0.0,1.0
NVDA,2019-12-26 00:00:00+00:00,239.19,240.32,238.0,238.76,4580451,59.5625666819,59.8439567916,59.2662355044,59.4554890295,18321804,0.0,1.0
NVDA,2019-12-27 00:00:00+00:00,236.87,240.34,235.81,239.8,6370251,58.9848453946,59.8489371475,58.7208865306,59.7144675376,25481004,0.0,1.0
NVDA,2019-12-30 00:00:00+00:00,232.32,236.2,231.06,235.99,6456178,57.8518144217,58.8180034711,57.5380519985,58.7657097339,25824712,0.0,1.0
NVDA,2019-12-31 00:00:00+00:00,235.3,235.68,230.13,230.9,5780283,58.5938874545,58.6885142171,57.306465448,57.4982091511,23121132,0.0,1.0
NVDA,2020-01-02 00:00:00+00:00,239.91,239.91,236.72,238.75,5941969,59.7418594952,59.7418594952,58.9474927252,59.4529988515,23767876,0.0,1.0
NVDA,2020-01-03 00:00:00+00:00,236.07,237.83,234.1,235.1,5144308,58.7856311576,59.223902479,58.295066099,58.5440838953,20577232,0.0,1.0
NVDA,2020-01-06 00:00:00+00:00,237.06,237.27,231.27,232.32,6572812,59.0321587759,59.0844525131,57.5903457357,57.8518144217,26291248,0.0,1.0
NVDA,2020-01-07 00:00:00+00:00,239.93,241.77,236.39,238.2,7980144,59.7468398511,60.2050325962,58.8653168524,59.3160390636,31920576,0.0,1.0
NVDA,2020-01-08 00:00:00+00:00,240.38,242.04,238.15,239.76,6931017,59.8588978594,60.2722674011,59.3035881738,59.7045068257,27724068,0.0,1.0
NVDA,2020-01-09 00:00:00+00:00,243.02,245.93,240.86,243.85,6386053,60.5163048415,61.2409466285,59.9784264016,60.7229896123,25544212,0.0,1.0
NVDA,2020-01-10 00:00:00+00:00,244.32,248.55,243.75,247.33,7911560,60.8400279766,61.8933732547,60.6980878327,61.5895715432,31646240,0.0,1.0
NVDA,2020-01-13 00:00:00+00:00,251.98,252.99,246.75,247.66,7739168,62.7475042957,62.9990122699,61.4451412214,61.671747416,30956672,0.0,1.0
NVDA,2020-01-14 00:00:00+00:00,247.28,251.28,246.75,250.26,8989483,61.5771206534,62.5731918384,61.4451412214,62.3191936862,35957932,0.0,1.0
NVDA,2020-01-15 00:00:00+00:00,245.57,248.69,244.53,247.79,6577636,61.1513002219,61.9282357461,60.8923217138,61.7041197295,26310544,0.0,1.0
NVDA,2020-01-16 00:00:00+00:00,248.93,249.17,246.78,247.72,7104791,61.9880000172,62.0477642883,61.4526117553,61.6866884838,28419164,0.0,1.0
NVDA,2020-01-17 00:00:00+00:00,249.28,250.0,247.37,249.7,6344764,62.0751562459,62.2544490592,61.5995322551,62.1797437203,25379056,0.0,1.0
NVDA,2020-01-21 00:00:00+00:00,247.94,249.29,246.57,247.81,5321260,61.7414723989,62.0776464239,61.4003180181,61.7091000854,21285040,0.0,1.0
NVDA,2020-01-22 00:00:00+00:00,250.11,253.59,249.0,249.76,5980967,62.2818410168,63.1484229477,62.005431263,62.1946847881,23923868,0.0,1.0
NVDA,2020-01-23 00:00:00+00:00,252.86,253.2,248.15,251.72,6112861,62.9666399564,63.0513060072,61.7937661362,62.6827596687,24451444,0.0,1.0
NVDA,2020-01-24 00:00:00+00:00,250.48,259.5,248.3,257.5,9337839,62.3739776014,64.6201181234,61.8311188056,64.122082531,37351356,0.0,1.0
NVDA,2020-01-27 00:00:00+00:00,240.2,242.25,232.23,238.24,11763354,59.8140746561,60.3245611384,57.8294028201,59.3259997754,47053416,0.0,1.0
NVDA,2020-01-28 00:00:00+00:00,247.97,249.27,240.71,242.85,7774401,61.7489429328,62.0726660679,59.9410737322,60.4739718161,31097604,0.0,1.0
NVDA,2020-01-29 00:00:00+00:00,245.54,248.84,243.94,247.39,6486279,61.143829688,61.9655884156,60.745401214,61.604512611,25945116,0.0,1.0
NVDA,2020-01-30 00:00:00+00:00,245.81,246.35,239.4,241.61,7262590,61.211064493,61.3455341029,59.6148604191,60.1651897488,29050360,0.0,1.0
NVDA,2020-01-31 00:00:00+00:00,236.43,244.45,234.75,243.97,9260493,58.8752775643,60.8724002901,58.4569276666,60.7528717479,37041972,0.0,1.0
NVDA,2020-02-03 00:00:00+00:00,240.33,241.11,235.45,235.7,6398205,59.8464469696,60.0406808506,58.6312401239,58.693494573,25592820,0.0,1.0
NVDA,2020-02-04 00:00:00+00:00,247.13,247.9,244.02,246.03,6788589,61.539767984,61.7315116871,60.7653226377,61.2658484081,27154356,0.0,1.0
NVDA,2020-02-05 00:00:00+00:00,250.76,252.4,247.41,251.99,5205502,62.4437025843,62.8520917702,61.6094929669,62.7499944737,20822008,0.0,1.0
NVDA,2020-02-06 00:00:00+00:00,254.25,254.25,248.88,252.14,5457051,63.3127746932,63.3127746932,61.9755491274,62.7873471431,21828204,0.0,1.0
NVDA,2020-02-07 00:00:00+00:00,251.59,253.53,250.57,252.64,4743803,62.6503873552,63.1334818799,62.396389203,62.9118560413,18975212,0.0,1.0
NVDA,2020-02-10 00:00:00+00:00,262.97,263.0,252.3,252.5,13240194,65.4842098764,65.4916804103,62.8271899905,62.8769935498,52960776,0.0,1.0
NVDA,2020-02-11 00:00:00+00:00,267.89,272.5,264.83,267.32,15963922,66.7093774339,67.8573494745,65.9473829774,66.56743729,63855688,0.0,1.0
NVDA,2020-02-12 00:00:00+00:00,272.54,272.8,268.45,270.01,9366118,67.8673101864,67.9320548134,66.8488273998,67.2372951619,37464472,0.0,1.0
NVDA,2020-02-13 00:00:00+00:00,270.78,273.48,269.11,270.21,13200384,67.429038865,68.1013869148,67.0131791453,67.2870987211,52801536,0.0,1.0
NVDA,2020-02-14 00:00:00+00:00,289.79,294.97,286.0,287.26,26048093,72.1628671715,73.452779356,71.2190897237,71.532852147,104192372,0.0,1.0
NVDA,2020-02-18 00:00:00+00:00,296.57,297.31,284.86,285.64,15547025,73.8512078299,74.0354809992,70.935209436,71.1294433171,62188100,0.0,1.0
NVDA,2020-02-19 00:00:00+00:00,314.7,315.41,301.49,301.49,17358281,78.3659004757,78.542703111,75.0763753874,75.0763753874,69433124,0.0,1.0
NVDA,2020-02-20 00:00:00+00:00,308.7,316.32,296.35,312.77,20251259,76.8717936983,78.7693093056,73.7964239148,77.885296129,81005036,0.0,1.0
NVDA,2020-02-21 00:00:00+00:00,294.07,305.2,290.66,304.19,19232331,73.2286633393,76.0002314115,72.3795126542,75.7487234373,76929324,0.0,1.0
NVDA,2020-02-24 00:00:00+00:00,273.28,281.87,268.0,270.19,21422873,68.0515833556,70.1906462253,66.7367693915,67.2821183652,85691492,0.0,1.0
NVDA,2020-02-25 00:00:00+00:00,262.05,278.79,257.96,276.3,26387442,65.2551135038,69.4236714129,64.2366307172,68.8036171002,105549768,0.0,1.0
NVDA,2020-02-26 00:00:00+00:00,267.65,275.45,262.0,262.06,18741536,66.6496131628,68.5919519734,65.242662614,65.2576036818,74966144,0.0,1.0
NVDA,2020-02-27 00:00:00+00:00,252.6,267.0,248.89,254.9,22660373,62.9417381768,66.5298657688,62.0172969708,63.5148418894,90641492,0.16,1.0
NVDA,2020-02-28 00:00:00+00:00,270.07,272.46,241.79,242.46,28366882,67.2948346374,67.8903641475,60.2481507275,60.4150983308,113467528,0.0,1.0
NVDA,2020-03-02 00:00:00+00:00,276.43,277.59,261.0,276.9,22268639,68.8795909906,69.1686346021,65.0348126055,68.9967034884,89074556,0.0,1.0
NVDA,2020-03-03 00:00:00+00:00,265.89,281.07,262.46,278.67,16319828,66.2532809336,70.0357654369,65.3986088752,69.4377441715,65279312,0.0,1.0
NVDA,2020-03-04 00:00:00+00:00,284.51,284.89,267.2,270.2,14935184,70.8929292505,70.9876159509,66.5797008743,67.327227456,59740736,0.0,1.0
NVDA,2020-03-05 00:00:00+00:00,273.29,283.2,271.5,276.5,13508187,68.0971798351,70.5665093099,67.6511556413,68.8970332775,54032748,0.0,1.0
NVDA,2020-03-06 00:00:00+00:00,266.04,268.39,258.0,266.08,12885307,66.2906572627,66.8762197517,64.2872860238,66.3006242838,51541228,0.0,1.0
NVDA,2020-03-09 00:00:00+00:00,245.44,259.4,238.18,239.9,15353960,61.1576414019,64.6361317619,59.3486270742,59.7772089811,61415840,0.0,1.0
NVDA,2020-03-10 00:00:00+00:00,261.08,261.08,245.99,256.54,14516218,65.0547466477,65.0547466477,61.2946879419,63.9234897541,58064872,0.0,1.0
NVDA,2020-03-11 00:00:00+00:00,246.47,256.6,242.57,255.46,12551693,61.4142921949,63.9384402857,60.4425076387,63.6543801847,50206772,0.0,1.0
NVDA,2020-03-12 00:00:00+00:00,216.31,236.12,215.8,225.46,20413535,53.8991582938,58.8353254882,53.772078775,56.1791143679,81654140,0.0,1.0
NVDA,2020-03-13 00:00:00+00:00,240.84,241.02,219.61,230.5,15870943,60.0114339767,60.0562855716,54.7214375337,57.4349590252,63483772,0.0,1.0
NVDA,2020-03-16 00:00:00+00:00,196.4,226.1,194.0,212.41,18174303,48.9380735468,56.3385867054,48.3400522815,52.9273737377,72697212,0.0,1.0
NVDA,2020-03-17 00:00:00+00:00,217.27,220.86,191.0,200.91,20840799,54.1383668,55.0329069427,47.5925256998,50.0618551746,83363196,0.0,1.0
NVDA,2020-03-18 00:00:00+00:00,202.82,209.94,180.68,200.1,21727385,50.5377804316,52.3119101854,45.0210342589,49.8600229975,86909540,0.0,1.0
NVDA,2020-03-19 00:00:00+00:00,212.97,216.73,193.39,201.96,19137847,53.0669120329,54.0038120153,48.1880552099,50.3234894782,76551388,0.0,1.0
NVDA,2020-03-20 00:00:00+00:00,205.75,230.32,205.13,219.0,20115854,51.2678647264,57.3901074303,51.1133758995,54.5694404621,80463416,0.0,1.0
NVDA,2020-03-23 00:00:00+00:00,212.69,216.48,198.52,205.71,16096866,52.9971428853,53.9415181335,49.4663256645,51.2578977053,64387464,0.0,1.0
NVDA,2020-03-24 00:00:00+00:00,249.18,252.66,228.05,229.0,27541095,62.0895578737,62.9566887084,56.8244789835,57.0611957343,110164380,0.0,1.0
NVDA,2020-03-25 00:00:00+00:00,245.62,261.82,243.66,253.8,19835767,61.2024929968,65.2391365378,60.7141089634,63.2407488095,79343068,0.0,1.0
NVDA,2020-03-26 00:00:00+00:00,257.24,262.22,250.0,253.94,17439692,64.0979126231,65.3388067487,62.293881806,63.2756333833,69758768,0.0,1.0
NVDA,2020-03-27 00:00:00+00:00,252.73,263.12,248.68,250.0,15970744,62.9741309953,65.5630647232,61.9649701101,62.293881806,63882976,0.0,1.0
NVDA,2020-03-30 00:00:00+00:00,265.59,265.96,253.59,255.36,15056253,66.1785282754,66.2707232205,63.1884219488,63.6294626319,60225012,0.0,1.0
NVDA,2020-03-31 00:00:00+00:00,263.6,275.4,257.75,267.2,23749014,65.6826689763,68.6229401975,64.224992142,66.5797008743,94996056,0.0,1.0
NVDA,2020-04-01 00:00:00+00:00,243.07,261.53,241.28,255.65,16422828,60.5670954024,65.1668756349,60.1210712086,63.7017235348,65691312,0.0,1.0
NVDA,2020-04-02 00:00:00+00:00,255.47,256.0,242.31,244.24,16894113,63.6568719399,63.7889349694,60.3777220017,60.8586307692,67576452,0.0,1.0
NVDA,2020-04-03 00:00:00+00:00,243.91,255.63,238.39,253.96,16580346,60.7764028452,63.6967400243,59.400953935,63.2806168938,66321384,0.0,1.0
NVDA,2020-04-06 00:00:00+00:00,268.4,269.88,252.93,255.24,18197062,66.8787115069,67.2474912872,63.0239661008,63.5995615687,72788248,0.0,1.0
NVDA,2020-04-07 00:00:00+00:00,259.03,278.25,257.3,277.3,19613047,64.5439368169,69.3330904501,64.1128631548,69.0963736992,78452188,0.0,1.0
NVDA,2020-04-08 00:00:00+00:00,266.95,267.95,260.6,263.41,13561113,66.5174069925,66.7665825197,64.9351423946,65.6353256261,54244452,0.0,1.0
NVDA,2020-04-09 00:00:00+00:00,262.95,272.92,260.42,272.0,13156195,65.5207048836,68.00498489,64.8902907997,67.775743405,52624780,0.0,1.0
NVDA,2020-04-13 00:00:00+00:00,269.85,270.2,257.0,260.55,9960182,67.2400160214,67.327227456,64.0381104966,64.9226836182,39840728,0.0,1.0
NVDA,2020-04-14 00:00:00+00:00,283.95,285.32,273.89,275.0,13273667,70.7533909553,71.0947614276,68.2466851514,68.5232699866,53094668,0.0,1.0
NVDA,2020-04-15 00:00:00+00:00,280.84,284.17,275.38,277.2,9153721,69.9784550656,70.8082095713,68.617956687,69.0714561465,36614884,0.0,1.0
NVDA,2020-04-16 00:00:00+00:00,294.7,299.0,286.55,287.08,18640510,73.4320278729,74.50348264,71.4012473261,71.5333103555,74562040,0.0,1.0
NVDA,2020-04-17 00:00:00+00:00,292.32,298.86,286.94,298.0,13478049,72.8389901181,74.4685980662,71.4984257817,74.2543071128,53912196,0.0,1.0
NVDA,2020-04-20 00:00:00+00:00,287.05,293.5,285.27,287.24,11234705,71.5258350897,73.1330172403,71.0823026512,71.5731784399,44938820,0.0,1.0
NVDA,2020-04-21 00:00:00+00:00,269.51,284.77,267.11,282.31,18378996,67.1552963422,70.9577148876,66.5572750768,70.3447430906,73515984,0.0,1.0
NVDA,2020-04-22 00:00:00+00:00,286.15,287.87,275.4,277.23,12118228,71.3015771152,71.730159022,68.6229401975,69.0789314123,48472912,0.0,1.0
NVDA,2020-04-23 00:00:00+00:00,284.01,293.14,283.0,287.84,10603988,70.7683414869,73.0433140505,70.5166742044,71.7226837562,42415952,0.0,1.0
NVDA,2020-04-24 00:00:00+00:00,289.59,289.67,280.6,283.6,8816137,72.1587409288,72.178674971,69.9186529391,70.6661795208,35264548,0.0,1.0
NVDA,2020-04-27 00:00:00+00:00,297.08,303.5,294.0,294.99,11984699,74.0250656277,75.6247725125,73.2576050039,73.5042887758,47938796,0.0,1.0
NVDA,2020-04-28 00:00:00+00:00,291.36,304.2,291.14,303.0,11072603,72.599781612,75.7991953816,72.544962996,75.5001847489,44290412,0.0,1.0
NVDA,2020-04-29 00:00:00+00:00,298.46,300.58,293.75,296.77,9479047,74.3689278553,74.897179973,73.1953111221,73.9478212143,37916188,0.0,1.0
NVDA,2020-04-30 00:00:00+00:00,292.28,298.46,291.72,296.29,9397943,72.8290230971,74.3689278553,72.6894848018,73.8282169612,37591772,0.0,1.0
NVDA,2020-05-01 00:00:00+00:00,282.78,288.9,280.84,284.35,8552445,70.4618555884,71.986809815,69.9784550656,70.8530611662,34209780,0.0,1.0
NVDA,2020-05-04 00:00:00+00:00,291.29,291.84,280.88,280.88,7938880,72.5823393251,72.7193858651,69.9884220867,69.9884220867,31755520,0.0,1.0
NVDA,2020-05-05 00:00:00+00:00,293.74,300.27,291.29,295.47,9222391,73.1928193668,74.8199355596,72.5823393251,73.6238930289,36889564,0.0,1.0
NVDA,2020-05-06 00:00:00+00:00,297.79,302.0,295.41,296.93,8086639,74.2019802521,75.2510092217,73.6089424973,73.9876892987,32346556,0.0,1.0
NVDA,2020-05-07 00:00:00+00:00,304.87,307.41,301.32,303.38,9343263,75.9661429848,76.599048824,75.0815698632,75.5948714492,37373052,0.0,1.0
NVDA,2020-05-08 00:00:00+00:00,312.5,312.75,306.39,307.75,8497678,77.8673522575,77.9296461393,76.3448897862,76.6837685032,33990712,0.0,1.0
NVDA,2020-05-11 00:00:00+00:00,322.62,324.5,311.15,312.3,11726504,80.389008593,80.8574585842,77.5309652958,77.8175171521,46906016,0.0,1.0
NVDA,2020-05-12 00:00:00+00:00,312.1,326.9,311.71,324.94,12326482,77.7676820466,81.4554798496,77.670503591,80.9670958162,49305928,0.0,1.0
NVDA,2020-05-13 00:00:00+00:00,311.2,323.14,303.79,316.7,15646252,77.5434240721,80.5185798672,75.6970334154,78.9138894719,62585008,0.0,1.0
NVDA,2020-05-14 00:00:00+00:00,321.22,321.44,307.5,313.67,15057809,80.0401628549,80.0949814709,76.6214746214,78.1588876244,60231236,0.0,1.0
NVDA,2020-05-15 00:00:00+00:00,339.63,340.02,314.96,315.59,24691543,84.6274843111,84.7246627667,78.4803240545,78.6373046367,98766172,0.0,1.0
NVDA,2020-05-18 00:00:00+00:00,350.01,356.66,347.22,350.42,19410086,87.2139262837,88.8709435397,86.5187265628,87.3160882499,77640344,0.0,1.0
NVDA,2020-05-19 00:00:00+00:00,352.22,363.5,350.51,351.61,17933049,87.7646041989,90.575304146,87.3385140473,87.6126071273,71732196,0.0,1.0
NVDA,2020-05-20 00:00:00+00:00,358.8,361.72,355.55,359.64,14688405,89.404179168,90.1317717075,88.5943587045,89.6134866109,58753620,0.0,1.0
NVDA,2020-05-21 00:00:00+00:00,351.01,362.1,349.5,362.06,17552200,87.4631018109,90.2264584078,87.0868467648,90.2164913868,70208800,0.0,1.0
NVDA,2020-05-22 00:00:00+00:00,361.05,363.72,348.53,353.01,25969125,89.9648241043,90.6301227619,86.8451465034,87.9614528654,103876500,0.0,1.0
NVDA,2020-05-26 00:00:00+00:00,348.71,367.27,346.88,366.27,19269476,86.8899980983,91.5146958836,86.4340068835,91.2655203564,77077904,0.0,1.0
NVDA,2020-05-27 00:00:00+00:00,341.01,345.31,319.87,345.0,29397306,84.9713465387,86.0428013058,79.7037758932,85.9655568923,117589224,0.0,1.0
NVDA,2020-05-28 00:00:00+00:00,339.48,350.42,335.17,336.49,18403204,84.590107982,87.3160882499,83.5161614597,83.8450731556,73612816,0.0,1.0
NVDA,2020-05-29 00:00:00+00:00,355.02,355.02,339.4,342.18,18647994,88.4622956751,88.4622956751,84.5701739399,85.2628819055,74591976,0.0,1.0
NVDA,2020-06-01 00:00:00+00:00,352.25,353.63,347.58,353.33,9762775,87.7720794647,88.1159416923,86.6084297526,88.0411890341,39051100,0.0,1.0
NVDA,2020-06-02 00:00:00+00:00,353.01,353.49,346.32,351.85,9783014,87.9614528654,88.0810571184,86.2944685882,87.6724092538,39132056,0.0,1.0
NVDA,2020-06-03 00:00:00+00:00,350.78,354.65,348.0,352.89,9135972,87.4057914397,88.37010073,86.713083474,87.9315518021,36543888,0.0,1.0
NVDA,2020-06-04 00:00:00+00:00,350.66,357.73,347.1,349.12,10606960,87.4157584608,89.1782332578,86.5282888317,87.0318530594,42427840,0.16,1.0
NVDA,2020-06-05 00:00:00+00:00,356.8,359.88,348.32,351.78,12043651,88.9463942816,89.7142050843,86.8324216821,87.694962389,48174604,0.0,1.0
NVDA,2020-06-08 00:00:00+00:00,352.2,355.59,347.43,355.09,9693431,87.7996638621,88.6447543235,86.6105542749,88.5201097126,38773724,0.0,1.0
NVDA,2020-06-09 00:00:00+00:00,361.84,364.39,350.05,352.0,11712221,90.2028119587,90.8384994739,87.2636920356,87.7498060178,46848884,0.0,1.0
NVDA,2020-06-10 00:00:00+00:00,374.67,380.0,366.14,366.71,15804537,93.4011926724,94.7299042237,91.2747556118,91.4168504681,63218148,0.0,1.0
NVDA,2020-06-11 00:00:00+00:00,351.85,370.45,351.44,366.0,14591256,87.7124126345,92.349192157,87.6102040536,91.2398551207,58365024,0.0,1.0
NVDA,2020-06-12 00:00:00+00:00,357.3,367.49,348.13,366.5,14272704,89.0710388925,91.611296061,86.78505673,91.3644997316,57090816,0.0,1.0
NVDA,2020-06-15 00:00:00+00:00,366.95,367.29,349.75,352.61,10000054,91.4766798813,91.5614382167,87.1889052691,87.901872443,40000216,0.0,1.0
NVDA,2020-06-16 00:00:00+00:00,362.74,370.67,353.55,369.0,13392875,90.4271722582,92.4040357858,88.1362043113,91.9877227857,53571500,0.0,1.0
NVDA,2020-06-17 00:00:00+00:00,369.44,371.96,362.81,364.55,10207641,92.0974100432,92.7256188817,90.4446225037,90.8783857494,40830564,0.0,1.0
NVDA,2020-06-18 00:00:00+00:00,368.72,371.3,364.58,369.08,6360238,91.9179218036,92.5610879954,90.885864426,92.0076659234,25440952,0.0,1.0
NVDA,2020-06-19 00:00:00+00:00,370.45,377.8,369.09,369.7,13104013,92.349192157,94.1814679361,92.0101588156,92.1622252408,52416052,0.0,1.0
NVDA,2020-06-22 00:00:00+00:00,381.07,381.25,370.93,372.0,9961662,94.9966436909,95.0415157508,92.4688509834,92.7355904506,39846648,0.0,1.0
NVDA,2020-06-23 00:00:00+00:00,378.0,385.7,376.3,382.04,9377685,94.2313257804,96.1508527871,93.8075341036,95.2384542359,37510740,0.0,1.0
NVDA,2020-06-24 00:00:00+00:00,369.42,382.26,365.78,379.05,11234272,92.0924242588,95.2932978646,91.185011492,94.4930794632,44937088,0.0,1.0
NVDA,2020-06-25 00:00:00+00:00,379.6,380.2,367.29,374.23,9401800,94.6301885351,94.779762068,91.5614382167,93.2915054148,37607200,0.0,1.0
NVDA,2020-06-26 00:00:00+00:00,366.2,380.0,365.0,380.0,14802144,91.2897129651,94.7299042237,90.9905658991,94.7299042237,59208576,0.0,1.0
NVDA,2020-06-29 00:00:00+00:00,368.0,368.18,356.0,366.79,8556203,91.738433564,91.7833056239,88.7469629043,91.4367936058,34224812,0.0,1.0
NVDA,2020-06-30 00:00:00+00:00,379.91,381.05,370.66,372.56,9197300,94.7074681938,94.9916579064,92.4015428936,92.8751924147,36789200,0.0,1.0
NVDA,2020-07-01 00:00:00+00:00,381.2,383.03,376.52,380.83,8237180,95.0290512897,95.4852505653,93.8623777324,94.9368142777,32948720,0.0,1.0
NVDA,2020-07-02 00:00:00+00:00,384.49,389.5,383.13,385.56,9101892,95.8492128289,97.0981518293,95.5101794875,96.115952296,36407568,0.0,1.0
NVDA,2020-07-06 00:00:00+00:00,393.57,396.35,388.5,389.67,7903881,98.1127589614,98.8057829976,96.8488626077,97.140530997,31615524,0.0,1.0
NVDA,2020-07-07 00:00:00+00:00,394.87,402.8,394.03,397.85,8945039,98.4368349495,100.4136984771,98.2274320033,99.17971683,35780156,0.0,1.0
NVDA,2020-07-08 00:00:00+00:00,408.64,409.0,398.62,399.75,9437346,101.8695475315,101.9592916513,99.3716695307,99.6533663511,37749384,0.0,1.0
NVDA,2020-07-09 00:00:00+00:00,420.36,422.8,409.34,415.21,12367718,104.7912172092,105.39948291,102.0440499867,103.5073777177,49470872,0.0,1.0
NVDA,2020-07-10 00:00:00+00:00,419.17,426.21,415.15,423.55,12441869,104.4945630354,106.2495591558,103.4924203644,105.5864498262,49767476,0.0,1.0
NVDA,2020-07-13 00:00:00+00:00,402.09,431.69,401.0,423.8,11426932,100.2367031298,107.6156640904,99.9649778782,105.6487721316,45707728,0.0,1.0
NVDA,2020-07-14 00:00:00+00:00,415.08,416.11,391.42,403.0,13567356,103.4749701189,103.7317380172,97.5767871349,100.4635563215,54269424,0.0,1.0
NVDA,2020-07-15 00:00:00+00:00,409.09,417.32,402.23,416.57,10099623,101.9817276813,104.0333779754,100.2716036208,103.8464110591,40398492,0.0,1.0
NVDA,2020-07-16 00:00:00+00:00,405.39,408.27,395.82,400.6,8624118,101.0593575612,101.7773105195,98.6736597101,99.8652621895,34496472,0.0,1.0
NVDA,2020-07-17 00:00:00+00:00,408.06,409.94,403.51,409.02,6657123,101.724959783,102.1936235197,100.5906938245,101.9642774357,26628492,0.0,1.0
NVDA,2020-07-20 00:00:00+00:00,420.43,421.25,406.27,410.97,7039983,104.8086674547,105.0130846164,101.2787320762,102.4503914179,28159932,0.0,1.0
NVDA,2020-07-21 00:00:00+00:00,413.14,422.4,411.47,420.52,6866718,102.9913490289,105.2997672213,102.5750360288,104.8311034846,27466872,0.0,1.0
